ensembl_gene_id	external_gene_id	refseq_mrna
ENSMUSG00000026683	Nuf2	NM_023284
ENSMUSG00000022009	Nufip1	NM_013745
ENSMUSG00000061356	Nuggc	NM_001195674
ENSMUSG00000066306	Numa1	NM_133947
ENSMUSG00000021224	Numb	NM_001272056
ENSMUSG00000021224	Numb	NM_001272055
ENSMUSG00000021224	Numb	NM_001136075
ENSMUSG00000021224	Numb	NM_010949
ENSMUSG00000063160	Numbl	NM_010950
ENSMUSG00000052798	Nup107	NM_134010
ENSMUSG00000039509	Nup133	NM_172288
ENSMUSG00000022142	Nup155	NM_133227
ENSMUSG00000051329	Nup160	NM_021512
ENSMUSG00000038759	Nup205	NM_027513
ENSMUSG00000030091	Nup210	NM_018815
ENSMUSG00000027939	Nup210l	NM_029937
ENSMUSG00000001855	Nup214	NM_172268
ENSMUSG00000026999	Nup35	NM_001190179
ENSMUSG00000026999	Nup35	NM_027091
ENSMUSG00000035351	Nup37	NM_027191
ENSMUSG00000035351	Nup37	NM_028334
ENSMUSG00000016619	Nup50	NM_016714
ENSMUSG00000034826	Nup54	NM_183392
ENSMUSG00000043858	Nup62	NM_053074
ENSMUSG00000020739	Nup85	NM_001002929
ENSMUSG00000040667	Nup88	NM_001276406
ENSMUSG00000040667	Nup88	NM_172394
ENSMUSG00000040667	Nup88	NM_001083331
ENSMUSG00000032939	Nup93	NM_172410
ENSMUSG00000063550	Nup98	NM_022979
ENSMUSG00000063895	Nupl1	NM_170591
ENSMUSG00000048439	Nupl2	NM_153092
ENSMUSG00000030717	Nupr1	NM_019738
ENSMUSG00000027306	Nusap1	NM_001042652
ENSMUSG00000027306	Nusap1	NM_133851
ENSMUSG00000008450	Nutf2	NM_026532
ENSMUSG00000026516	Nvl	NM_026171
ENSMUSG00000048148	Nwd1	NM_176940
ENSMUSG00000010097	Nxf1	NM_016813
ENSMUSG00000057000	Nxf3	NM_001024141
ENSMUSG00000075033	Nxpe3	NM_001134457
ENSMUSG00000075033	Nxpe3	NM_001134494
ENSMUSG00000044229	Nxpe4	NM_172921
ENSMUSG00000047592	Nxpe5	NM_001013773
ENSMUSG00000046719	Nxph3	NM_130858
ENSMUSG00000040258	Nxph4	NM_183297
ENSMUSG00000036992	Nxt1	NM_001110159
ENSMUSG00000036992	Nxt1	NM_019761
ENSMUSG00000042271	Nxt2	NM_001161430
ENSMUSG00000042271	Nxt2	NM_172782
ENSMUSG00000045348	Nyap1	NM_175521
ENSMUSG00000032014	Oaf	NM_178644
ENSMUSG00000040771	Oard1	NM_207219
ENSMUSG00000052776	Oas1a	NM_145211
ENSMUSG00000029605	Oas1b	NM_001083925
ENSMUSG00000001166	Oas1c	NM_033541
ENSMUSG00000066861	Oas1g	NM_011852
ENSMUSG00000032690	Oas2	NM_145227
ENSMUSG00000032661	Oas3	NM_145226
ENSMUSG00000030934	Oat	NM_016978
ENSMUSG00000035242	Oaz1	NM_008753
ENSMUSG00000040652	Oaz2	NM_010952
ENSMUSG00000042694	Obfc1	NM_175360
ENSMUSG00000002396	Ocel1	NM_029865
ENSMUSG00000029152	Ociad1	NM_023429
ENSMUSG00000029152	Ociad1	NM_001159887
ENSMUSG00000029152	Ociad1	NM_001159888
ENSMUSG00000029152	Ociad1	NM_001159889
ENSMUSG00000029153	Ociad2	NM_026950
ENSMUSG00000001173	Ocrl	NM_177215
ENSMUSG00000011179	Odc1	NM_013614
ENSMUSG00000026790	Odf2	NM_001177661
ENSMUSG00000026790	Odf2	NM_001177659
ENSMUSG00000026790	Odf2	NM_001113213
ENSMUSG00000026790	Odf2	NM_001113214
ENSMUSG00000026790	Odf2	NM_013615
ENSMUSG00000028256	Odf2l	NM_001162538
ENSMUSG00000028256	Odf2l	NM_001162539
ENSMUSG00000028256	Odf2l	NM_025714
ENSMUSG00000045620	Odf3l1	NM_198673
ENSMUSG00000040586	Ofd1	NM_177429
ENSMUSG00000020456	Ogdh	NM_010956
ENSMUSG00000020456	Ogdh	NM_001252282
ENSMUSG00000020456	Ogdh	NM_001252287
ENSMUSG00000020456	Ogdh	NM_001252283
ENSMUSG00000020456	Ogdh	NM_001252288
ENSMUSG00000021913	Ogdhl	NM_001081130
ENSMUSG00000033009	Ogfod1	NM_177767
ENSMUSG00000033009	Ogfod1	NM_001093757
ENSMUSG00000023707	Ogfod2	NM_025671
ENSMUSG00000025169	Ogfod3	NM_025402
ENSMUSG00000049401	Ogfr	NM_031373
ENSMUSG00000030271	Ogg1	NM_010957
ENSMUSG00000021390	Ogn	NM_008760
ENSMUSG00000034160	Ogt	NM_139144
ENSMUSG00000072980	Oip5	NM_001042653
ENSMUSG00000027108	Ola1	NM_025942
ENSMUSG00000027108	Ola1	NM_030091
ENSMUSG00000026833	Olfm1	NM_019498
ENSMUSG00000026833	Olfm1	NM_001038612
ENSMUSG00000026833	Olfm1	NM_001038613
ENSMUSG00000038463	Olfml2b	NM_177068
ENSMUSG00000027848	Olfml3	NM_133859
ENSMUSG00000040328	Olfr56	NM_010999
ENSMUSG00000078624	Olfr613	NM_147100
ENSMUSG00000045591	Olig3	NM_053008
ENSMUSG00000035069	Oma1	NM_025909
ENSMUSG00000074006	Omp	NM_011010
ENSMUSG00000045991	Onecut2	NM_194268
ENSMUSG00000045518	Onecut3	NM_139226
ENSMUSG00000032346	Ooep	NM_026480
ENSMUSG00000038084	Opa1	NM_001199177
ENSMUSG00000038084	Opa1	NM_133752
ENSMUSG00000052214	Opa3	NM_207525
ENSMUSG00000031214	Ophn1	NM_052976
ENSMUSG00000022562	Oplah	NM_153122
ENSMUSG00000058831	Opn1sw	NM_007538
ENSMUSG00000026525	Opn3	NM_010098
ENSMUSG00000026672	Optn	NM_181848
ENSMUSG00000049686	Orai1	NM_175423
ENSMUSG00000039747	Orai2	NM_178751
ENSMUSG00000043964	Orai3	NM_198424
ENSMUSG00000031072	Oraov1	NM_028184
ENSMUSG00000028587	Orc1	NM_011015
ENSMUSG00000026037	Orc2	NM_001271526
ENSMUSG00000026037	Orc2	NM_008765
ENSMUSG00000026037	Orc2	NM_001025378
ENSMUSG00000026761	Orc4	NM_011958
ENSMUSG00000026761	Orc4	NM_001177313
ENSMUSG00000029012	Orc5	NM_011959
ENSMUSG00000031697	Orc6	NM_019716
ENSMUSG00000031697	Orc6	NM_001163791
ENSMUSG00000026097	Ormdl1	NM_145517
ENSMUSG00000025353	Ormdl2	NM_024180
ENSMUSG00000038150	Ormdl3	NM_025661
ENSMUSG00000040462	Os9	NM_001171026
ENSMUSG00000040462	Os9	NM_177614
ENSMUSG00000024687	Osbp	NM_001033174
ENSMUSG00000040875	Osbpl10	NM_148958
ENSMUSG00000022807	Osbpl11	NM_176840
ENSMUSG00000044252	Osbpl1a	NM_001252493
ENSMUSG00000044252	Osbpl1a	NM_001252492
ENSMUSG00000044252	Osbpl1a	NM_207530
ENSMUSG00000044252	Osbpl1a	NM_001252491
ENSMUSG00000044252	Osbpl1a	NM_001252490
ENSMUSG00000044252	Osbpl1a	NM_001252489
ENSMUSG00000039050	Osbpl2	NM_144500
ENSMUSG00000029822	Osbpl3	NM_027881
ENSMUSG00000029822	Osbpl3	NM_001163645
ENSMUSG00000037606	Osbpl5	NM_001199227
ENSMUSG00000037606	Osbpl5	NM_024289
ENSMUSG00000038534	Osbpl7	NM_001081434
ENSMUSG00000020189	Osbpl8	NM_175489
ENSMUSG00000020189	Osbpl8	NM_001003717
ENSMUSG00000028559	Osbpl9	NM_173350
ENSMUSG00000028559	Osbpl9	NM_001134791
ENSMUSG00000028559	Osbpl9	NM_133885
ENSMUSG00000042616	Oscp1	NM_172701
ENSMUSG00000006289	Osgep	NM_133676
ENSMUSG00000026096	Osgepl1	NM_028091
ENSMUSG00000074063	Osgin1	NM_027950
ENSMUSG00000022146	Osmr	NM_011019
ENSMUSG00000048387	Osr1	NM_011859
ENSMUSG00000022330	Osr2	NM_054049
ENSMUSG00000038803	Ost4	NM_024460
ENSMUSG00000038803	Ost4	NM_001134692
ENSMUSG00000041084	Ostc	NM_025509
ENSMUSG00000024725	Ostf1	NM_017375
ENSMUSG00000038280	Ostm1	NM_172416
ENSMUSG00000094885	Ott	NM_011022
ENSMUSG00000024767	Otub1	NM_134150
ENSMUSG00000021203	Otub2	NM_001177841
ENSMUSG00000021203	Otub2	NM_026580
ENSMUSG00000043415	Otud1	NM_027715
ENSMUSG00000041161	Otud3	NM_028453
ENSMUSG00000036990	Otud4	NM_001081164
ENSMUSG00000036990	Otud4	NM_001256033
ENSMUSG00000031154	Otud5	NM_138604
ENSMUSG00000038495	Otud7b	NM_001025613
ENSMUSG00000038495	Otud7b	NM_001025614
ENSMUSG00000005917	Otx1	NM_011023
ENSMUSG00000038268	Ovca2	NM_027136
ENSMUSG00000074340	Ovgp1	NM_007696
ENSMUSG00000000959	Oxa1l	NM_026936
ENSMUSG00000022186	Oxct1	NM_024188
ENSMUSG00000039670	Oxld1	NM_025560
ENSMUSG00000021906	Oxnad1	NM_145460
ENSMUSG00000022307	Oxr1	NM_001130166
ENSMUSG00000022307	Oxr1	NM_001130165
ENSMUSG00000022307	Oxr1	NM_001130163
ENSMUSG00000022307	Oxr1	NM_130885
ENSMUSG00000022307	Oxr1	NM_001130164
ENSMUSG00000021786	Oxsm	NM_027695
ENSMUSG00000036737	Oxsr1	NM_133985
ENSMUSG00000027071	P2rx3	NM_145526
ENSMUSG00000029470	P2rx4	NM_011026
ENSMUSG00000029468	P2rx7	NM_011027
ENSMUSG00000029468	P2rx7	NM_001038839
ENSMUSG00000029468	P2rx7	NM_001038845
ENSMUSG00000029468	P2rx7	NM_001038887
ENSMUSG00000027765	P2ry1	NM_008772
ENSMUSG00000036353	P2ry12	NM_027571
ENSMUSG00000032860	P2ry2	NM_008773
ENSMUSG00000044359	P2ry4	NM_020621
ENSMUSG00000048779	P2ry6	NM_183168
ENSMUSG00000018906	P4ha2	NM_001136076
ENSMUSG00000018906	P4ha2	NM_011031
ENSMUSG00000051048	P4ha3	NM_177161
ENSMUSG00000006675	P4htm	NM_028944
ENSMUSG00000025364	Pa2g4	NM_011119
ENSMUSG00000022283	Pabpc1	NM_008774
ENSMUSG00000022194	Pabpn1	NM_019402
ENSMUSG00000029089	Pacrgl	NM_025755
ENSMUSG00000024855	Pacs1	NM_153129
ENSMUSG00000021143	Pacs2	NM_001081170
ENSMUSG00000016664	Pacsin2	NM_001159509
ENSMUSG00000016664	Pacsin2	NM_001159510
ENSMUSG00000016664	Pacsin2	NM_011862
ENSMUSG00000027257	Pacsin3	NM_028733
ENSMUSG00000027257	Pacsin3	NM_030880
ENSMUSG00000028927	Padi2	NM_008812
ENSMUSG00000025328	Padi3	NM_011060
ENSMUSG00000025330	Padi4	NM_011061
ENSMUSG00000003437	Paf1	NM_019458
ENSMUSG00000020745	Pafah1b1	NM_013625
ENSMUSG00000003131	Pafah1b2	NM_008775
ENSMUSG00000005447	Pafah1b3	NM_008776
ENSMUSG00000037366	Pafah2	NM_133880
ENSMUSG00000027508	Pag1	NM_001195031
ENSMUSG00000027508	Pag1	NM_053182
ENSMUSG00000030680	Pagr1a	NM_030240
ENSMUSG00000029247	Paics	NM_025939
ENSMUSG00000025451	Paip1	NM_001079849
ENSMUSG00000025451	Paip1	NM_145457
ENSMUSG00000037058	Paip2	NM_026420
ENSMUSG00000045896	Paip2b	NM_146169
ENSMUSG00000038683	Pak1ip1	NM_026550
ENSMUSG00000022781	Pak2	NM_177326
ENSMUSG00000031284	Pak3	NM_001195048
ENSMUSG00000031284	Pak3	NM_001195046
ENSMUSG00000031284	Pak3	NM_001195049
ENSMUSG00000031284	Pak3	NM_001195047
ENSMUSG00000031284	Pak3	NM_008778
ENSMUSG00000030602	Pak4	NM_027470
ENSMUSG00000074923	Pak6	NM_001033254
ENSMUSG00000074923	Pak6	NM_001145854
ENSMUSG00000044702	Palb2	NM_001081238
ENSMUSG00000020092	Pald1	NM_013753
ENSMUSG00000058056	Palld	NM_001081390
ENSMUSG00000035863	Palm	NM_023128
ENSMUSG00000035863	Palm	NM_001161747
ENSMUSG00000090053	Palm2	NM_172868
ENSMUSG00000033377	Palmd	NM_023245
ENSMUSG00000026335	Pam	NM_013626
ENSMUSG00000014301	Pam16	NM_025571
ENSMUSG00000005682	Pan2	NM_001252327
ENSMUSG00000005682	Pan2	NM_001252326
ENSMUSG00000005682	Pan2	NM_133992
ENSMUSG00000033610	Pank1	NM_001114339
ENSMUSG00000033610	Pank1	NM_023792
ENSMUSG00000037514	Pank2	NM_153501
ENSMUSG00000018846	Pank3	NM_145962
ENSMUSG00000011118	Panx3	NM_172454
ENSMUSG00000025464	Paox	NM_153783
ENSMUSG00000042167	Papd4	NM_133905
ENSMUSG00000036779	Papd5	NM_001164497
ENSMUSG00000036779	Papd5	NM_001164498
ENSMUSG00000036779	Papd5	NM_001164499
ENSMUSG00000034575	Papd7	NM_001169131
ENSMUSG00000034575	Papd7	NM_198600
ENSMUSG00000021223	Papln	NM_001205343
ENSMUSG00000021223	Papln	NM_130887
ENSMUSG00000020273	Papolg	NM_172555
ENSMUSG00000028370	Pappa	NM_021362
ENSMUSG00000028032	Papss1	NM_011863
ENSMUSG00000055725	Paqr3	NM_198422
ENSMUSG00000023909	Paqr4	NM_023824
ENSMUSG00000037348	Paqr7	NM_027995
ENSMUSG00000025812	Pard3	NM_033620
ENSMUSG00000025812	Pard3	NM_001122850
ENSMUSG00000025812	Pard3	NM_001013580
ENSMUSG00000025812	Pard3	NM_001013581
ENSMUSG00000052062	Pard3b	NM_001081050
ENSMUSG00000005699	Pard6a	NM_001047436
ENSMUSG00000005699	Pard6a	NM_019695
ENSMUSG00000005699	Pard6a	NM_001047435
ENSMUSG00000044641	Pard6b	NM_021409
ENSMUSG00000056214	Pard6g	NM_053117
ENSMUSG00000021911	Parg	NM_011960
ENSMUSG00000028964	Park7	NM_020569
ENSMUSG00000033918	Parl	NM_001005767
ENSMUSG00000022685	Parn	NM_028761
ENSMUSG00000026496	Parp1	NM_007415
ENSMUSG00000063268	Parp10	NM_001163576
ENSMUSG00000063268	Parp10	NM_001163575
ENSMUSG00000037997	Parp11	NM_181402
ENSMUSG00000038507	Parp12	NM_172893
ENSMUSG00000034422	Parp14	NM_001039530
ENSMUSG00000032392	Parp16	NM_177460
ENSMUSG00000036023	Parp2	NM_009632
ENSMUSG00000023249	Parp3	NM_145619
ENSMUSG00000054509	Parp4	NM_001145978
ENSMUSG00000021725	Parp8	NM_001081009
ENSMUSG00000022906	Parp9	NM_030253
ENSMUSG00000035365	Parpbp	NM_029249
ENSMUSG00000043572	Pars2	NM_001083887
ENSMUSG00000043572	Pars2	NM_172272
ENSMUSG00000030770	Parva	NM_020606
ENSMUSG00000022439	Parvg	NM_022321
ENSMUSG00000022439	Parvg	NM_001162500
ENSMUSG00000026274	Pask	NM_080850
ENSMUSG00000046139	Patl1	NM_172635
ENSMUSG00000020453	Patz1	NM_019574
ENSMUSG00000020453	Patz1	NM_001253690
ENSMUSG00000035873	Pawr	NM_054056
ENSMUSG00000037034	Pax1	NM_008780
ENSMUSG00000004872	Pax3	NM_008781
ENSMUSG00000004872	Pax3	NM_001159520
ENSMUSG00000027168	Pax6	NM_001244198
ENSMUSG00000027168	Pax6	NM_001244201
ENSMUSG00000027168	Pax6	NM_013627
ENSMUSG00000027168	Pax6	NM_001244202
ENSMUSG00000027168	Pax6	NM_001244200
ENSMUSG00000026976	Pax8	NM_011040
ENSMUSG00000002221	Paxip1	NM_018878
ENSMUSG00000031226	Pbdc1	NM_026312
ENSMUSG00000022033	Pbk	NM_023209
ENSMUSG00000042323	Pbrm1	NM_001081251
ENSMUSG00000052534	Pbx1	NM_183355
ENSMUSG00000052534	Pbx1	NM_008783
ENSMUSG00000034673	Pbx2	NM_017463
ENSMUSG00000038718	Pbx3	NM_016768
ENSMUSG00000031860	Pbx4	NM_001024954
ENSMUSG00000042613	Pbxip1	NM_146131
ENSMUSG00000051695	Pcbp1	NM_011865
ENSMUSG00000056851	Pcbp2	NM_001103165
ENSMUSG00000056851	Pcbp2	NM_001174073
ENSMUSG00000056851	Pcbp2	NM_011042
ENSMUSG00000056851	Pcbp2	NM_001103166
ENSMUSG00000001120	Pcbp3	NM_021568
ENSMUSG00000023495	Pcbp4	NM_021567
ENSMUSG00000041650	Pcca	NM_144844
ENSMUSG00000032527	Pccb	NM_025835
ENSMUSG00000051375	Pcdh1	NM_029357
ENSMUSG00000052613	Pcdh15	NM_001142741
ENSMUSG00000052613	Pcdh15	NM_023115
ENSMUSG00000052613	Pcdh15	NM_001142736
ENSMUSG00000052613	Pcdh15	NM_001142739
ENSMUSG00000052613	Pcdh15	NM_001142738
ENSMUSG00000052613	Pcdh15	NM_001142735
ENSMUSG00000052613	Pcdh15	NM_001142740
ENSMUSG00000052613	Pcdh15	NM_001142737
ENSMUSG00000052613	Pcdh15	NM_001142743
ENSMUSG00000052613	Pcdh15	NM_001142742
ENSMUSG00000052613	Pcdh15	NM_001142760
ENSMUSG00000052613	Pcdh15	NM_001142746
ENSMUSG00000052613	Pcdh15	NM_001142748
ENSMUSG00000052613	Pcdh15	NM_001142747
ENSMUSG00000051323	Pcdh19	NM_001105245
ENSMUSG00000051323	Pcdh19	NM_001105246
ENSMUSG00000007440	Pcdhac1	NM_054072
ENSMUSG00000007440	Pcdhac1	NM_198117
ENSMUSG00000007440	Pcdhac1	NM_007766
ENSMUSG00000007440	Pcdhac1	NM_138661
ENSMUSG00000007440	Pcdhac1	NM_009961
ENSMUSG00000007440	Pcdhac1	NM_009960
ENSMUSG00000007440	Pcdhac1	NM_138663
ENSMUSG00000007440	Pcdhac1	NM_001003671
ENSMUSG00000007440	Pcdhac1	NM_001003672
ENSMUSG00000045657	Pcdhb10	NM_053135
ENSMUSG00000051486	Pcdhb11	NM_053136
ENSMUSG00000043458	Pcdhb12	NM_053137
ENSMUSG00000047307	Pcdhb13	NM_053138
ENSMUSG00000044043	Pcdhb14	NM_053139
ENSMUSG00000047033	Pcdhb15	NM_053140
ENSMUSG00000047910	Pcdhb16	NM_053141
ENSMUSG00000046387	Pcdhb17	NM_053142
ENSMUSG00000048347	Pcdhb18	NM_053143
ENSMUSG00000043313	Pcdhb19	NM_053144
ENSMUSG00000046191	Pcdhb20	NM_053145
ENSMUSG00000044022	Pcdhb21	NM_053146
ENSMUSG00000073591	Pcdhb22	NM_053147
ENSMUSG00000063687	Pcdhb5	NM_053130
ENSMUSG00000045062	Pcdhb7	NM_053132
ENSMUSG00000051242	Pcdhb9	NM_053134
ENSMUSG00000023036	Pcdhgc4	NM_033586
ENSMUSG00000023036	Pcdhgc4	NM_033591
ENSMUSG00000023036	Pcdhgc4	NM_033592
ENSMUSG00000023036	Pcdhgc4	NM_033578
ENSMUSG00000023036	Pcdhgc4	NM_033594
ENSMUSG00000023036	Pcdhgc4	NM_033595
ENSMUSG00000023036	Pcdhgc4	NM_033581
ENSMUSG00000023036	Pcdhgc4	NM_033582
ENSMUSG00000023036	Pcdhgc4	NM_033583
ENSMUSG00000037773	Pced1a	NM_178762
ENSMUSG00000037773	Pced1a	NM_001114541
ENSMUSG00000044250	Pced1b	NM_172293
ENSMUSG00000041328	Pcf11	NM_029078
ENSMUSG00000069678	Pcgf1	NM_197992
ENSMUSG00000018537	Pcgf2	NM_009545
ENSMUSG00000018537	Pcgf2	NM_001163308
ENSMUSG00000018537	Pcgf2	NM_001163307
ENSMUSG00000033623	Pcgf3	NM_172716
ENSMUSG00000024805	Pcgf5	NM_029508
ENSMUSG00000025050	Pcgf6	NM_027654
ENSMUSG00000038542	Pcid2	NM_178708
ENSMUSG00000039849	Pcif1	NM_146129
ENSMUSG00000040618	Pck2	NM_028994
ENSMUSG00000061601	Pclo	NM_001110796
ENSMUSG00000061601	Pclo	NM_011995
ENSMUSG00000031592	Pcm1	NM_023662
ENSMUSG00000051285	Pcmtd1	NM_183028
ENSMUSG00000027589	Pcmtd2	NM_153594
ENSMUSG00000027342	Pcna	NM_011045
ENSMUSG00000071533	Pcnp	NM_001024622
ENSMUSG00000001151	Pcnt	NM_008787
ENSMUSG00000021140	Pcnx	NM_018814
ENSMUSG00000054874	Pcnxl3	NM_144868
ENSMUSG00000034501	Pcnxl4	NM_026327
ENSMUSG00000029718	Pcolce	NM_008788
ENSMUSG00000015354	Pcolce2	NM_029620
ENSMUSG00000004630	Pcp2	NM_001129803
ENSMUSG00000004630	Pcp2	NM_001129804
ENSMUSG00000004630	Pcp2	NM_008790
ENSMUSG00000027419	Pcsk2	NM_008792
ENSMUSG00000024713	Pcsk5	NM_001190483
ENSMUSG00000024713	Pcsk5	NM_001163144
ENSMUSG00000035382	Pcsk7	NM_008794
ENSMUSG00000020553	Pctp	NM_008796
ENSMUSG00000024892	Pcx	NM_001162946
ENSMUSG00000024892	Pcx	NM_008797
ENSMUSG00000029998	Pcyox1	NM_025823
ENSMUSG00000005615	Pcyt1a	NM_009981
ENSMUSG00000005615	Pcyt1a	NM_001163160
ENSMUSG00000005615	Pcyt1a	NM_001163159
ENSMUSG00000035246	Pcyt1b	NM_177546
ENSMUSG00000035246	Pcyt1b	NM_211138
ENSMUSG00000025047	Pdcd11	NM_011053
ENSMUSG00000014771	Pdcd2	NM_008799
ENSMUSG00000024975	Pdcd4	NM_011050
ENSMUSG00000024975	Pdcd4	NM_001168491
ENSMUSG00000024975	Pdcd4	NM_001168492
ENSMUSG00000021576	Pdcd6	NM_011051
ENSMUSG00000032504	Pdcd6ip	NM_001164678
ENSMUSG00000032504	Pdcd6ip	NM_011052
ENSMUSG00000032504	Pdcd6ip	NM_001164677
ENSMUSG00000041837	Pdcd7	NM_016688
ENSMUSG00000009030	Pdcl	NM_026176
ENSMUSG00000026078	Pdcl3	NM_026850
ENSMUSG00000023868	Pde10a	NM_011866
ENSMUSG00000043702	Pde12	NM_178668
ENSMUSG00000059173	Pde1a	NM_016744
ENSMUSG00000059173	Pde1a	NM_001159582
ENSMUSG00000059173	Pde1a	NM_001009978
ENSMUSG00000059173	Pde1a	NM_001009979
ENSMUSG00000022489	Pde1b	NM_008800
ENSMUSG00000030653	Pde2a	NM_001143848
ENSMUSG00000030653	Pde2a	NM_001008548
ENSMUSG00000030653	Pde2a	NM_001243758
ENSMUSG00000030653	Pde2a	NM_001143849
ENSMUSG00000030653	Pde2a	NM_001243757
ENSMUSG00000032177	Pde4a	NM_183408
ENSMUSG00000032177	Pde4a	NM_019798
ENSMUSG00000028525	Pde4b	NM_001177983
ENSMUSG00000028525	Pde4b	NM_019840
ENSMUSG00000028525	Pde4b	NM_001177980
ENSMUSG00000028525	Pde4b	NM_001177982
ENSMUSG00000028525	Pde4b	NM_001177981
ENSMUSG00000021699	Pde4d	NM_011056
ENSMUSG00000038170	Pde4dip	NM_001039376
ENSMUSG00000038170	Pde4dip	NM_001110163
ENSMUSG00000038170	Pde4dip	NM_178080
ENSMUSG00000038170	Pde4dip	NM_177145
ENSMUSG00000026239	Pde6d	NM_008801
ENSMUSG00000069094	Pde7a	NM_001122759
ENSMUSG00000069094	Pde7a	NM_008802
ENSMUSG00000019990	Pde7b	NM_013875
ENSMUSG00000025584	Pde8a	NM_008803
ENSMUSG00000021684	Pde8b	NM_172263
ENSMUSG00000021684	Pde8b	NM_001170669
ENSMUSG00000041119	Pde9a	NM_008804
ENSMUSG00000041119	Pde9a	NM_001163748
ENSMUSG00000078931	Pdf	NM_026513
ENSMUSG00000025856	Pdgfa	NM_008808
ENSMUSG00000029231	Pdgfra	NM_011058
ENSMUSG00000029231	Pdgfra	NM_001083316
ENSMUSG00000031595	Pdgfrl	NM_026840
ENSMUSG00000031299	Pdha1	NM_008810
ENSMUSG00000021748	Pdhb	NM_024221
ENSMUSG00000010914	Pdhx	NM_175094
ENSMUSG00000027248	Pdia3	NM_007952
ENSMUSG00000025823	Pdia4	NM_009787
ENSMUSG00000022844	Pdia5	NM_028295
ENSMUSG00000020571	Pdia6	NM_027959
ENSMUSG00000050890	Pdik1l	NM_146156
ENSMUSG00000050890	Pdik1l	NM_001163794
ENSMUSG00000006494	Pdk1	NM_172665
ENSMUSG00000038967	Pdk2	NM_133667
ENSMUSG00000035232	Pdk3	NM_145630
ENSMUSG00000019577	Pdk4	NM_013743
ENSMUSG00000055044	Pdlim1	NM_016861
ENSMUSG00000022090	Pdlim2	NM_145978
ENSMUSG00000022090	Pdlim2	NM_001253736
ENSMUSG00000028273	Pdlim5	NM_019808
ENSMUSG00000028273	Pdlim5	NM_001190856
ENSMUSG00000028273	Pdlim5	NM_001190855
ENSMUSG00000028273	Pdlim5	NM_001190854
ENSMUSG00000028273	Pdlim5	NM_019809
ENSMUSG00000028273	Pdlim5	NM_001190853
ENSMUSG00000028273	Pdlim5	NM_022554
ENSMUSG00000028273	Pdlim5	NM_001190857
ENSMUSG00000021493	Pdlim7	NM_001114088
ENSMUSG00000021493	Pdlim7	NM_001114087
ENSMUSG00000021493	Pdlim7	NM_026131
ENSMUSG00000048371	Pdp2	NM_001024606
ENSMUSG00000024122	Pdpk1	NM_011062
ENSMUSG00000024122	Pdpk1	NM_001080773
ENSMUSG00000028583	Pdpn	NM_010329
ENSMUSG00000033624	Pdpr	NM_198308
ENSMUSG00000027472	Pdrg1	NM_178939
ENSMUSG00000029202	Pds5a	NM_001081321
ENSMUSG00000034021	Pds5b	NM_175310
ENSMUSG00000026784	Pdss1	NM_019501
ENSMUSG00000038240	Pdss2	NM_027772
ENSMUSG00000038240	Pdss2	NM_001168289
ENSMUSG00000022680	Pdxdc1	NM_053181
ENSMUSG00000022680	Pdxdc1	NM_001039533
ENSMUSG00000032788	Pdxk	NM_172134
ENSMUSG00000015668	Pdzd11	NM_028303
ENSMUSG00000022197	Pdzd2	NM_001081064
ENSMUSG00000002006	Pdzd4	NM_001029868
ENSMUSG00000074818	Pdzd7	NM_001195265
ENSMUSG00000074746	Pdzd8	NM_001033222
ENSMUSG00000038298	Pdzk1	NM_021517
ENSMUSG00000038298	Pdzk1	NM_001146001
ENSMUSG00000035357	Pdzrn3	NM_018884
ENSMUSG00000013698	Pea15a	NM_011063
ENSMUSG00000028073	Pear1	NM_152799
ENSMUSG00000028073	Pear1	NM_028460
ENSMUSG00000028073	Pear1	NM_001032413
ENSMUSG00000028073	Pear1	NM_001032414
ENSMUSG00000032959	Pebp1	NM_018858
ENSMUSG00000020717	Pecam1	NM_001032378
ENSMUSG00000020717	Pecam1	NM_008816
ENSMUSG00000026189	Pecr	NM_023523
ENSMUSG00000028779	Pef1	NM_026441
ENSMUSG00000020134	Peli1	NM_023324
ENSMUSG00000024901	Peli3	NM_172835
ENSMUSG00000042275	Pelo	NM_134058
ENSMUSG00000018921	Pelp1	NM_029231
ENSMUSG00000000301	Pemt	NM_008819
ENSMUSG00000025209	Peo1	NM_153796
ENSMUSG00000020893	Per1	NM_011065
ENSMUSG00000020893	Per1	NM_001159367
ENSMUSG00000055866	Per2	NM_011066
ENSMUSG00000028957	Per3	NM_011067
ENSMUSG00000019851	Perp	NM_022032
ENSMUSG00000087687	Pet100	NM_001195244
ENSMUSG00000028085	Pet112	NM_144896
ENSMUSG00000005907	Pex1	NM_027777
ENSMUSG00000030545	Pex11a	NM_011068
ENSMUSG00000028102	Pex11b	NM_011069
ENSMUSG00000028102	Pex11b	NM_001162387
ENSMUSG00000028102	Pex11b	NM_001162388
ENSMUSG00000069633	Pex11c	NM_026951
ENSMUSG00000020283	Pex13	NM_023651
ENSMUSG00000028975	Pex14	NM_019781
ENSMUSG00000003464	Pex19	NM_023041
ENSMUSG00000003464	Pex19	NM_001159525
ENSMUSG00000040374	Pex2	NM_001163306
ENSMUSG00000040374	Pex2	NM_001163304
ENSMUSG00000040374	Pex2	NM_001163305
ENSMUSG00000040374	Pex2	NM_008994
